count-ll	count-ll-pred-err	p2p-ll	total-ll	link-lambda-avg	link-lambda-stddev	link-lambda-min	link-lambda-max	plan-lambda-avg	plan-lambda-stddev	plan-lambda-min	plan-lambda-max	replan-count
-286785.7773074889	30861.179405629966	--	-286785.7773074889	0.0032967514458289563	0.8545962212671251	-26.664484868691808	9.480920496245918	0.2303469246376266	5.420345080759997	-15.0	15.0	22159
-286514.28904846415	28779.649461308803	--	-286514.28904846415	-4.1066692640568845E-5	0.8664924887911648	-26.97514337264754	9.482111909144963	0.10347507297627961	5.555232469267811	-15.0	15.0	22167
-284797.4540897722	25535.404607755147	--	-284797.4540897722	-0.0013559147543922565	0.8709675385793004	-26.839575590524568	9.675157417565345	0.06025997673758666	5.599195303563402	-15.0	15.0	22106
-280494.8280201797	25840.721848533714	--	-280494.8280201797	-0.0038937916008609	0.880565542613584	-27.12097514912999	9.512029382345641	-0.029272832644321005	5.646875586184689	-15.0	15.0	22074
-289919.0331529125	25504.233054868953	--	-289919.0331529125	-0.005330499991195689	0.8832420435815466	-27.433665849917638	9.503908776539529	-0.07880117070186914	5.672129990987663	-15.0	15.0	22262
-278903.69551482995	24485.585074401253	--	-278903.69551482995	-0.009104329968990809	0.9040842507086772	-27.600585395354027	9.496387828855175	-0.19937003054402594	5.771702624618588	-15.0	15.0	22212
-286311.91336495185	26763.89839580652	--	-286311.91336495185	-0.008685876883616047	0.8891570949065504	-27.766311496828962	9.525037066192557	-0.20461743539091837	5.750980566669465	-15.0	15.0	22032
-276376.41352265637	28619.566632793834	--	-276376.41352265637	-0.010821061465355218	0.913292266905596	-27.528652117173266	9.519770007477952	-0.26093402023410645	5.817316220323596	-15.0	15.0	22135
-282246.66766890656	25179.345818323658	--	-282246.66766890656	-0.009796440200023796	0.8960989833426896	-27.750060557648602	9.514838203995671	-0.24441001812472934	5.783371218995989	-15.0	15.0	22142
-280674.5264062171	25829.681779886	--	-280674.5264062171	-0.014096543968466577	0.9103924506186103	-27.768396735987807	9.535848253725616	-0.37624894503568224	5.862474231692205	-15.0	15.0	22155
-284672.72051403683	22020.8419841264	--	-284672.72051403683	-0.016366542483905185	0.9183566466931354	-27.958320500552453	9.532846592016263	-0.4495966419715868	5.890824231033385	-15.0	15.0	22225
-283632.5781528803	22557.484507852536	--	-283632.5781528803	-0.018925487153366945	0.9295610742851929	-28.16221736309269	9.53001887347877	-0.5400011499642107	5.971549643212621	-15.0	15.0	22155
-280804.204219762	26568.342053700966	--	-280804.204219762	-0.01901783585097995	0.9354451660274281	-28.31574119300839	9.546592528925352	-0.5367354915073199	6.011154905950283	-15.0	15.0	22110
-282026.31709434255	26946.392247751854	--	-282026.31709434255	-0.019976253586536666	0.9342061585694952	-28.161228369784254	9.545421682783347	-0.5759746624234094	6.0250949271745515	-15.0	15.0	22114
-285236.9157935931	27151.252428300882	--	-285236.9157935931	-0.02238692587786517	0.9463415419686071	-28.332356874447697	9.544312925177904	-0.644686766556393	6.067345502293848	-15.0	15.0	22184
-281243.82612655027	20130.979061707025	--	-281243.82612655027	-0.02399160413875052	0.9490127060088644	-28.483446100163615	9.543262750048125	-0.699762339708804	6.07390001143405	-15.0	15.0	22002
-287341.3408200707	25818.087323501608	--	-287341.3408200707	-0.02514947223320802	0.9537024243043299	-28.633431624479545	9.558905254972206	-0.7357749213603898	6.08936924091233	-15.0	15.0	22153
-276953.5364056526	20398.303714695445	--	-276953.5364056526	-0.027290665074207375	0.967899675851255	-28.74705886171946	9.559271693921728	-0.7896192290012451	6.17423355528951	-15.0	15.0	22155
-281525.11663746793	21750.26288151245	--	-281525.11663746793	-0.025214858238276402	0.9583971255162128	-28.888302863619906	9.590664333916338	-0.7260234871913184	6.106240631515122	-15.0	15.0	22101
-281243.7552601609	23226.613831883373	--	-281243.7552601609	-0.02733974945886846	0.9655726640734302	-28.21645707819388	11.938327499690578	-0.7882456089864864	6.187852287712981	-15.0	15.0	22196
-279035.6751661149	22085.746880746647	--	-279035.6751661149	-0.026758013137947803	0.9579010503242559	-28.32229165463711	11.950896082920508	-0.783654597828377	6.175390659023553	-15.0	15.0	22117
-283266.08654510684	26034.33195098356	--	-283266.08654510684	-0.026482678329418145	0.9545157691628621	-28.434587158655198	11.96272858127407	-0.7692951143328205	6.170696965179891	-15.0	15.0	22110
-279158.4330621408	23258.812814555644	--	-279158.4330621408	-0.030213231668103302	0.9750693315908884	-28.550459893250792	11.973873718970458	-0.8700584636904508	6.215407838765495	-15.0	15.0	22080
-281922.9208300625	20637.664144075676	--	-281922.9208300625	-0.027407035437779274	0.9632420291416931	-28.66481286220158	11.984376395632035	-0.7925232405727235	6.1674956452435366	-15.0	15.0	22123
-281617.12870865624	21978.978713142482	--	-281617.12870865624	-0.028657069188776935	0.9656674151683136	-28.215754336300908	11.994278049871632	-0.8338913549017569	6.191943282163657	-15.0	15.0	22097
-280748.4345518191	22313.563590094902	--	-280748.4345518191	-0.028350372950987295	0.9590155295690923	-28.246077060039966	11.637095069209977	-0.8324346039076297	6.194690578822055	-15.0	15.0	22102
-282840.28347894014	20915.90814823475	--	-282840.28347894014	-0.027610486556449383	0.9568719749209658	-28.251278670619467	11.033986359640377	-0.8215599967641076	6.20588560151611	-15.0	15.0	22062
-282493.31579129404	20917.63830439414	--	-282493.31579129404	-0.02998837041413916	0.9677756820371248	-28.342903973902043	11.075661493440618	-0.884596749415234	6.245576424152903	-15.0	15.0	22162
-281895.5025476532	24330.936248935704	--	-281895.5025476532	-0.029691126363498615	0.9527553941705967	-28.078368280922465	11.114913350358925	-0.8962570531172843	6.23395558023508	-15.0	15.0	22212
-280265.30902890157	23364.96477131837	--	-280265.30902890157	-0.029031101340866266	0.9452524152820385	-27.46269005151252	11.151900452857635	-0.8846198532120356	6.198710802257019	-15.0	15.0	22042
-284420.39306791994	23412.527356048704	--	-284420.39306791994	-0.030307313586140232	0.9521422914798406	-27.536324009753194	11.186769082260257	-0.9160771532869327	6.265413241334279	-15.0	15.0	22116
-284727.4820031416	20847.558651911848	--	-284727.4820031416	-0.029729211165880287	0.9459528627368161	-27.580634034804827	11.219654420785673	-0.8819367251750767	6.232196144434526	-15.0	15.0	22181
-283416.80768109177	21151.343301753503	--	-283416.80768109177	-0.030838689651159944	0.9455018236356132	-27.4064075059592	10.721519990059818	-0.9297827666354556	6.262070900223127	-15.0	15.0	22189
-284580.87549881206	22349.718663852742	--	-284580.87549881206	-0.030098566220880398	0.9422764021791417	-27.044640979600256	10.761750353744057	-0.9070530976090158	6.25257631042471	-15.0	15.0	22175
-283348.69949923456	21110.30524234554	--	-283348.69949923456	-0.029765699715199514	0.9349502549084721	-27.067467949519575	10.799604534355591	-0.8945934435934348	6.2308871446614225	-15.0	15.0	22117
-282846.0732280553	19506.62204570517	--	-282846.0732280553	-0.03034149510070839	0.9352261959061986	-26.95091807133649	10.835241916416258	-0.9136515833361272	6.242727366131872	-15.0	15.0	22099
-281677.9982769071	20386.71933987873	--	-281677.9982769071	-0.029267692359414097	0.9325969016121852	-26.841339757089184	10.868809158057177	-0.892073624046146	6.222837202777608	-15.0	15.0	22166
-283249.1777429285	18405.044001579925	--	-283249.1777429285	-0.031104843087973944	0.9370411166034952	-26.890417891269713	10.900441422843535	-0.9566300994878152	6.285423983921447	-15.0	15.0	22069
-284121.4684358309	20923.598776266463	--	-284121.4684358309	-0.0311615356818624	0.9348953786582485	-26.717291921601937	10.491919468176668	-0.9540208096424366	6.237379391018768	-15.0	15.0	22158
-284640.2912637129	20227.78568932859	--	-284640.2912637129	-0.030938677623134916	0.9263111741690029	-26.75680471944381	10.208920373012132	-0.9575100083290531	6.228581882120005	-15.0	15.0	22168
-284010.2411823856	18641.756610162014	--	-284010.2411823856	-0.030361648840319864	0.8959508050158388	-22.845604703533354	10.250008693892362	-0.9750940905598955	6.211079073520443	-15.0	15.0	22133
-286906.7132329865	21729.30232776762	--	-286906.7132329865	-0.030925101627146425	0.9014510058828062	-22.36149081778328	10.288451260299343	-0.9822924292980629	6.236280144587851	-15.0	15.0	22129
-279553.90902073466	29309.673143556913	--	-279553.90902073466	-0.02914069622405137	0.8810419381254713	-21.606281209045388	10.066474104129169	-0.9416624705594874	6.194230300349055	-15.0	15.0	22129
-286415.40155364573	20405.72358184401	--	-286415.40155364573	-0.029832088352669348	0.8760829360244877	-21.118205210193132	10.10645416403805	-0.9714717504969961	6.153581587145326	-15.0	15.0	22139
-286951.71093553945	22338.774161823312	--	-286951.71093553945	-0.028021727395239938	0.8645202552684238	-20.68204777964843	10.143750553051209	-0.915901544226209	6.104026828794762	-15.0	15.0	22180
-280409.64312943927	20275.755961826188	--	-280409.64312943927	-0.03018130929975514	0.8743188741093653	-20.682182100855023	9.966562610737222	-0.9875874306273539	6.164673092353892	-15.0	15.0	22206
-283192.6489878305	20010.69636208434	--	-283192.6489878305	-0.027521503738173123	0.860031200014286	-20.708454184507747	10.004698057697292	-0.9121520318603428	6.072962568353275	-15.0	15.0	22147
-289225.45511215285	23006.277420038354	--	-289225.45511215285	-0.028247666318277045	0.8591042589974416	-19.141744313427203	10.040173694071383	-0.9439737788536954	6.095260914478163	-15.0	15.0	22096
-284316.6659727819	23599.38948728576	--	-284316.6659727819	-0.026659196556793528	0.8479926322534593	-19.157027619419996	9.896723541040387	-0.9113130724189572	6.067135042445884	-15.0	15.0	22087
-287998.8246786392	20757.784001074207	--	-287998.8246786392	-0.027620231396978855	0.8409194807671739	-17.380095118539536	9.932567956714472	-0.9371221977878412	6.0743711976677774	-15.0	15.0	22212
-282174.83858350036	19439.239612322806	--	-282174.83858350036	-0.026938549495860373	0.8337296611655662	-17.389558379839013	9.769169723739706	-0.9255677140048622	6.045684377499663	-15.0	15.0	22157
-287876.05459174246	21297.336143068165	--	-287876.05459174246	-0.028795724236325888	0.8342412865735919	-17.092218608253205	9.93351506558892	-0.9969289747860058	6.090416243061398	-15.0	15.0	22101
-289373.07714863966	19160.27709155496	--	-289373.07714863966	-0.02807401285443238	0.8341259389308937	-17.105185752843738	9.76779760975707	-0.9665996135136263	6.067525599759956	-15.0	15.0	22164
-289262.05559050274	21998.1661221825	--	-289262.05559050274	-0.028097873267335753	0.8302544756046972	-17.117468534866052	9.767163657834203	-0.9839274562333554	6.059541831411713	-15.0	15.0	22127
-284753.0848986353	24835.767984686547	--	-284753.0848986353	-0.0313005952656929	0.8490807650146966	-17.029496018885876	9.776204866748797	-1.065996750616996	6.1436853327135825	-15.0	15.0	22115
-288279.81194661575	19942.18849392247	--	-288279.81194661575	-0.02854074984760641	0.8274524941479559	-17.02324830194862	9.784482770816203	-0.9944418978508028	6.064945305622427	-15.0	15.0	22146
-282512.45597282326	21324.026557947815	--	-282512.45597282326	-0.029874929400058228	0.8475987302392199	-16.999653250063748	9.792085849060825	-1.0231000726069885	6.122317143581503	-15.0	15.0	22147
-291070.50049346633	21011.913203314984	--	-291070.50049346633	-0.028364160312434137	0.8254555391133773	-15.378823820804316	9.799088853503774	-0.9937877388760163	6.082198839947875	-15.0	15.0	22081
-285730.23659968213	19344.20216291533	--	-285730.23659968213	-0.028562307165312398	0.8257841182861434	-15.38987743088063	9.79773868545748	-0.9935716563946965	6.053304422697117	-15.0	15.0	22205
-283281.5060412153	21069.16836714209	--	-283281.5060412153	-0.0275580289429536	0.8139682070849079	-15.243624482319321	9.930676010578248	-0.9742557408323688	6.0183737197331535	-15.0	15.0	22111
-286434.8770396343	19370.421841793923	--	-286434.8770396343	-0.026935844638947496	0.8014958015759996	-15.196987388380832	9.810679587196192	-0.9484125703879426	5.925987791003234	-15.0	15.0	22180
-284999.5299063352	22074.19563251274	--	-284999.5299063352	-0.027311974737273943	0.7966808432924866	-15.01613832925222	9.81642822592583	-0.9549995668894116	5.9009789880908405	-15.0	15.0	22088
-281735.1342717029	17037.767671842565	--	-281735.1342717029	-0.027496902653949985	0.7958899660510275	-15.025541625509145	9.814830019142311	-0.9848963189375722	5.906766516792712	-15.0	15.0	22179
-287216.54624672316	19754.505261625163	--	-287216.54624672316	-0.027835467953195633	0.7872796401247514	-14.999999463451372	9.820432485582828	-0.9980242772936598	5.864250736387553	-15.0	15.0	22184
-287504.6976369282	21790.469077445036	--	-287504.6976369282	-0.028547031121716554	0.7875756618300261	-14.452471300301658	9.825624154521002	-1.0327246314884782	5.87183342605079	-15.0	15.0	22097
-286160.3857708038	17115.80363951445	--	-286160.3857708038	-0.02795392844822326	0.7804179124870043	-14.33650725235648	9.13877341474245	-1.018923854836523	5.8623438381097	-15.0	15.0	21999
-287881.8097277845	17972.351532733283	--	-287881.8097277845	-0.028159879916037526	0.7775603330556461	-13.95903563460821	9.159995887338205	-1.027320295091842	5.867236021988552	-15.0	15.0	22116
-283473.5276274788	18965.171093631256	--	-283473.5276274788	-0.028292213309475445	0.7728173423539066	-13.802593943483519	9.18010525305163	-1.0411904725117125	5.85952522737733	-15.0	15.0	22081
-284305.90051617834	18374.004242856292	--	-284305.90051617834	-0.02992275468413606	0.7763630431316874	-13.78016019263769	9.873088154698886	-1.1003885540406222	5.854305179766734	-15.0	15.0	22018
-276530.2735156448	20805.00885711171	--	-276530.2735156448	-0.028785786416843994	0.7712615287894073	-14.949961798604885	9.67834855780376	-1.053859694762315	5.796763136375088	-15.0	15.0	22053
-285033.0960569051	16826.448268048087	--	-285033.0960569051	-0.02889092239005164	0.7694007970181984	-14.179259719557692	9.255917998208577	-1.0667045830923467	5.76266946229265	-15.0	15.0	22072
-284402.2778983669	16802.3391119169	--	-284402.2778983669	-0.030046182903034842	0.7673258906121451	-14.694538713469319	9.900758044178446	-1.0979980372479212	5.753107848156395	-15.0	15.0	22135
-285066.83422905096	18184.826098448953	--	-285066.83422905096	-0.03065260605905195	0.7765796694402816	-14.834474194062368	9.371240372625135	-1.1031266127454251	5.774591639292875	-15.0	15.0	22170
-286508.1145510556	18707.813393999473	--	-286508.1145510556	-0.03007723773556117	0.7707091147329805	-14.180349812578587	9.467920522800755	-1.08990614550908	5.7553857650516	-15.0	15.0	22092
-287909.95883848093	16142.064391403668	--	-287909.95883848093	-0.03000319104655676	0.7621191841223655	-14.09163875344843	9.499859449751526	-1.0862446694949803	5.692082534074487	-15.0	15.0	22142
-289051.2088169729	18847.560260628503	--	-289051.2088169729	-0.03100095854006517	0.7673526051902094	-15.410586115732675	9.568451148933285	-1.1157262709608422	5.705039595483953	-15.0	15.0	22080
-287226.9171339012	20929.563806332433	--	-287226.9171339012	-0.03052876532418902	0.7672494699676113	-14.3138433288898	9.400987288780291	-1.1137556170636087	5.71255568639931	-15.0	15.0	22186
-282625.7374566878	16314.32854551022	--	-282625.7374566878	-0.030598520802731292	0.7693894263535138	-14.074142693793206	9.365859219430105	-1.1041230808802702	5.7107763994072025	-15.0	15.0	22091
-283571.5420491997	17529.332880106707	--	-283571.5420491997	-0.028994762783867284	0.7471963483320349	-14.492486610445386	10.010149930199045	-1.0628809746872816	5.601185102686366	-15.0	15.0	22101
-286498.28954636306	17534.900971536706	--	-286498.28954636306	-0.027874883808510838	0.7433924047843067	-14.365399735869381	9.827517436004882	-1.0128031162023392	5.554234505340754	-15.0	15.0	22153
-282773.88795451337	18219.77387772029	--	-282773.88795451337	-0.02938205374685505	0.7467129866612587	-13.375953559088144	9.630433565116194	-1.075170198886962	5.61333251088518	-15.0	15.0	22101
-281406.91971837584	16610.725642678743	--	-281406.91971837584	-0.028088051675044676	0.7319962765246286	-13.493170264816108	9.47984776090093	-1.0324037704717448	5.523139668396965	-15.0	15.0	22049
-283311.01080062304	19481.12328355109	--	-283311.01080062304	-0.02754713919648483	0.7310153393619753	-14.614147601780054	9.479448329392852	-1.01027691422163	5.5163407670297975	-15.0	15.0	22188
-285312.5900302791	18420.207935790673	--	-285312.5900302791	-0.02871617768992494	0.7303225076355739	-14.3253375367548	9.552574836762538	-1.049393231254635	5.528717207619384	-15.0	15.0	22033
-282931.57468004856	15917.995239365102	--	-282931.57468004856	-0.027905310804786983	0.7184611863878273	-13.449245764284989	9.548783282871671	-1.019206142287846	5.454476304587397	-15.0	15.0	22052
-282071.40690785315	18952.20598043907	--	-282071.40690785315	-0.028579022468856196	0.717854222107876	-15.677365578644933	9.93328476125541	-1.0433170388613384	5.423131362497061	-15.0	15.0	22220
-284153.0919820864	18707.031845884943	--	-284153.0919820864	-0.028952082325325996	0.719217388081553	-13.34310169683796	9.717970140301478	-1.0562746921037574	5.434556353571824	-15.0	15.0	22194
-282418.7763872279	20768.198675919917	--	-282418.7763872279	-0.028807521395518756	0.7080612375960154	-12.53552126061153	9.923512590931404	-1.0650837544130756	5.374571716663831	-15.0	15.0	22210
-287872.2234710906	19649.39224411674	--	-287872.2234710906	-0.029077708713086802	0.7194869586744732	-13.86603271872757	10.109050209641588	-1.0684802773132203	5.426164292379153	-15.0	15.0	22113
-281135.1844535754	20720.398200470594	--	-281135.1844535754	-0.030340207587473664	0.7212498621415036	-13.48587674071465	9.48917220895247	-1.1103260495680731	5.418328236910179	-15.0	15.0	22151
-283720.90754074836	17651.9537993516	--	-283720.90754074836	-0.026499197907141708	0.7004419783020671	-14.583052394740465	10.598734225654598	-0.990891980192988	5.296157247241816	-15.0	15.0	22139
-284015.37952728017	18865.28343050157	--	-284015.37952728017	-0.026933645710945992	0.6976366967477222	-12.079966372046275	9.818255761420248	-1.0016798720307338	5.310291818283723	-15.0	15.0	22046
-285007.8292835775	15657.752729940039	--	-285007.8292835775	-0.027042991602763033	0.6708544676804197	-11.43955199689482	9.203430589569496	-1.028244848431027	5.194080952240156	-15.0	15.0	22112
-286563.8157038572	17992.1212023567	--	-286563.8157038572	-0.026303741403449963	0.6615969636272249	-11.872140863554081	9.456343838154575	-0.9911592269196533	5.112377720380435	-15.0	15.0	22152
-287198.34375497233	17223.347974242293	--	-287198.34375497233	-0.0267493457119101	0.6610465878856137	-10.732087212025847	9.313820163561799	-1.005355736058523	5.108376991457253	-15.0	15.0	22074
-286712.75009627047	15975.898985684487	--	-286712.75009627047	-0.026804449364158954	0.6688938287839041	-11.384020790530734	8.983402231374722	-1.012309723398133	5.147384510716182	-15.0	15.0	22127
-281343.40598995	20821.040026869643	--	-281343.40598995	-0.02584732293603046	0.6527670669259238	-11.365660802083875	9.013464559245005	-0.9792341118685371	5.037324560949597	-15.0	15.0	22174
-286492.29711738776	18300.223574302974	--	-286492.29711738776	-0.027111225584541966	0.6497388667773754	-11.356854757481079	8.958802828756593	-1.0350294371875952	5.013843007937527	-15.0	15.0	22076
-288150.1442655158	18254.88174381554	--	-288150.1442655158	-0.026550389403392945	0.6504371287050879	-10.91821119802472	8.932821808348839	-1.0125793694570329	5.023619378379532	-15.0	15.0	22066
-287212.93393133226	17453.439371081062	--	-287212.93393133226	-0.030534537751079876	0.6754063378747146	-12.615901628306835	9.06385733305237	-1.1370121311972468	5.108485553919858	-15.0	15.0	22124
-286974.1862785411	17224.578550759896	--	-286974.1862785411	-0.029160568073931886	0.6577804807583887	-13.433195946838902	9.526613933432055	-1.1038391229369577	5.013494173356177	-15.0	15.0	22083
-288301.9403841768	18323.96727170008	--	-288301.9403841768	-0.027079050304724465	0.6355847966367023	-13.560599624916254	9.423245973018105	-1.0185808679457593	4.9039883864995275	-15.0	15.0	22219
-284684.13626762904	14019.790509391734	--	-284684.13626762904	-0.029747813103269707	0.6523015226860447	-13.567084120453602	9.439608119930645	-1.0938801709062649	4.998710538350659	-15.0	15.0	22174
-287625.86086452956	17796.095020151377	--	-287625.86086452956	-0.028814289434263275	0.6428460970566853	-13.630563090817672	9.34624595683047	-1.0761973012118455	4.9117466696183305	-15.0	15.0	22062
-287961.0501962201	16786.862272830436	--	-287961.0501962201	-0.030816740744747044	0.6528708631627416	-13.165295855660654	9.36923611457954	-1.1451628965811411	4.943739495529363	-15.0	15.0	22110
-283782.9618270195	17199.867554609347	--	-283782.9618270195	-0.03105959860148232	0.6602381467108451	-14.038032745582191	9.24438695499098	-1.144309983425904	4.994283203992973	-15.0	15.0	22061
-288974.88885314483	16655.39810365169	--	-288974.88885314483	-0.030954260093645804	0.6528022391278752	-14.32849375257548	9.264393056461692	-1.1346965661122592	4.935156453565857	-15.0	15.0	22181
-285746.3213432237	14887.231793081317	--	-285746.3213432237	-0.03146466765964958	0.6497163412856664	-13.774500553257328	10.0140940606987	-1.1616647039301564	4.927624435771776	-15.0	15.0	22067
-278003.76036753826	22680.990699960184	--	-278003.76036753826	-0.031082182748931653	0.6523887318765043	-15.130068677951053	10.14997746087051	-1.1377367826267815	4.9125742998042865	-15.0	15.0	22154
-281239.9941566468	18675.64416837073	--	-281239.9941566468	-0.03018829607679332	0.6499142241296771	-14.765758373846243	10.275406913961834	-1.1001405740154333	4.877242180572117	-15.0	15.0	22198
-284529.18483497127	20380.1779448586	--	-284529.18483497127	-0.029680040176021254	0.6475452250774014	-13.83926972785815	10.1225849867804	-1.0817212043271287	4.917687407196724	-15.0	15.0	22097
-280977.17908035795	19716.452290807996	--	-280977.17908035795	-0.028297602310269676	0.6319698891882609	-13.571944893257902	10.244579468608425	-1.0346733523930993	4.767339188872789	-15.0	15.0	22147
-284504.80786911875	17133.42499761058	--	-284504.80786911875	-0.02809820565160708	0.6483982593821185	-16.37751538307914	10.474907797622834	-1.0150556332580807	4.828382896716505	-15.0	15.0	22200
-284066.4240739754	16614.64260273583	--	-284066.4240739754	-0.026830226787136358	0.6434560610043172	-16.656039319905208	9.868503677305318	-0.9806933657224087	4.801356890147283	-15.0	15.0	22170
-285848.0990898728	17949.288554229777	--	-285848.0990898728	-0.024416024011931402	0.6308228090983494	-17.90980333394436	9.49760085740966	-0.8815717272138736	4.70545716117059	-15.0	15.0	22246
-284389.1986023614	18894.454997655135	--	-284389.1986023614	-0.024549563111472213	0.6281004352364128	-17.559719836697216	11.391944999142888	-0.8944205569948112	4.7190532453514376	-15.0	15.0	22169
-284435.07729650266	18629.081970033945	--	-284435.07729650266	-0.022962693334155047	0.6265547277268491	-17.570713815720946	9.416224962800863	-0.8424880075962937	4.716645593577017	-15.0	15.0	22186
-282816.56764684647	17136.554042173455	--	-282816.56764684647	-0.022670034508569102	0.618903135181399	-17.202907409893317	10.749606896404794	-0.8295142055541471	4.611188082242711	-15.0	15.0	22157
