count-ll	count-ll-pred-err	p2p-ll	total-ll	link-lambda-avg	link-lambda-stddev	link-lambda-min	link-lambda-max	plan-lambda-avg	plan-lambda-stddev	plan-lambda-min	plan-lambda-max	replan-count
-282972.24818708294	22280.376512430197	--	-282972.24818708294	-0.03323265233084049	0.9062024431287174	-25.222247795239518	10.600063602953476	-1.0372252364032422	6.112057907167367	-15.0	15.0	22153
-283718.49793005234	18962.415300328874	--	-283718.49793005234	-0.030160588473339894	0.8918027606077444	-25.26653321049505	8.616832411079793	-0.9523304438714587	6.053609271803941	-15.0	15.0	22167
-285951.587290507	19462.642141122993	--	-285951.587290507	-0.03059531628389642	0.887540341626399	-25.20399265793515	9.534365223726184	-0.9774884372146081	6.073782261253051	-15.0	15.0	22217
-284943.89972597174	21048.86155047895	--	-284943.89972597174	-0.032928375328504275	0.9010334102543406	-25.206697389960336	9.433435937632643	-1.0294267238468588	6.116989101084392	-15.0	15.0	22183
-277485.72850908485	22602.110389889087	--	-277485.72850908485	-0.032226933625529586	0.8956966403270016	-25.244155745901597	9.438768207090739	-1.0276774886566604	6.116903958401058	-15.0	15.0	22114
-283144.76303487405	19899.714884378565	--	-283144.76303487405	-0.034349215244301165	0.906681018531657	-25.245914752898074	8.632186456588416	-1.0841341382640879	6.12125187922377	-15.0	15.0	22179
-285286.5665989082	19395.36142000154	--	-285286.5665989082	-0.03030880694999192	0.8730365672542065	-24.457698745716364	8.701725463983005	-0.945288154402407	5.981796753579193	-15.0	15.0	22052
-285527.81336342543	18480.063964914338	--	-285527.81336342543	-0.03298087143473689	0.8872787463305895	-24.34555565579033	8.54291835333843	-1.0222475272841105	6.082823732847212	-15.0	15.0	22116
-280549.04489128705	18591.831275137814	--	-280549.04489128705	-0.033554999132768965	0.8857212345727262	-24.253861933864773	10.66453156816483	-1.0410270725492257	6.050200564111576	-15.0	15.0	22120
-286246.635435568	19281.350381655608	--	-286246.635435568	-0.032710824284025004	0.8726631734631386	-24.251509763774035	8.562753120556842	-1.0363466791391427	5.987057977948082	-15.0	15.0	22153
-285866.5534632188	17224.933986177846	--	-285866.5534632188	-0.034568871540045856	0.8825003539618074	-23.94657880247398	9.270076204498764	-1.090018490009637	6.027190321729723	-15.0	15.0	22065
-283801.5710697765	19176.068934066032	--	-283801.5710697765	-0.0347442801558892	0.8788485468030302	-23.349641405023938	9.267317134314299	-1.0944579721909933	6.0287920682342335	-15.0	15.0	22036
-278737.40392351226	18656.77741231157	--	-278737.40392351226	-0.033699729748461665	0.8616251083511568	-22.675828121640514	9.291629671027598	-1.0950281914496096	5.994515089610541	-15.0	15.0	22094
-285002.4438078413	16834.113492414384	--	-285002.4438078413	-0.032966008347094344	0.8547274783469131	-22.67671435663913	9.450873236746173	-1.064594769309301	5.926563561824275	-15.0	15.0	22167
-285930.93784968846	19196.79881667602	--	-285930.93784968846	-0.033849986797923316	0.8385557918019286	-20.34218331871373	10.60774621509402	-1.1076357570213566	5.909914442262702	-15.0	15.0	22187
-284083.5804004862	17697.78251967875	--	-284083.5804004862	-0.03307787058054887	0.8294704172774184	-20.29298017948579	9.437203622250015	-1.0984991218790965	5.866363407785152	-15.0	15.0	22063
-283810.6236008472	21611.647494217905	--	-283810.6236008472	-0.03336507391487521	0.8307778408981726	-19.306787932081495	10.023022016546989	-1.1065756580596697	5.872328358863342	-15.0	15.0	22053
-285894.93888680806	21152.4989044502	--	-285894.93888680806	-0.03348782461426302	0.8253578912149797	-19.290821248684615	9.133123904799213	-1.149639794190209	5.863804628301307	-15.0	15.0	22094
-283466.340911165	17662.075902419587	--	-283466.340911165	-0.03467058240949322	0.8328623167287276	-18.402761965898012	9.937947592127863	-1.1735351129799574	5.902007161644987	-15.0	15.0	22108
-286839.2236034114	22299.868546674305	--	-286839.2236034114	-0.03281990861298683	0.8144085416881696	-18.025729765161138	9.831585098100424	-1.1283872187544002	5.831777187863956	-15.0	15.0	22207
-286562.97534342814	17716.107073652496	--	-286562.97534342814	-0.032353615819878986	0.8028625699697687	-15.771001295129366	9.74671225036567	-1.1188353627403886	5.8358419053457276	-15.0	15.0	22148
-285612.7741555937	20878.227460599053	--	-285612.7741555937	-0.033920596644943915	0.8044693008478859	-15.427275490336026	9.677368977148696	-1.1811901336893327	5.845931715463608	-15.0	15.0	22182
-285280.6727367945	17551.331089393007	--	-285280.6727367945	-0.03108286502734489	0.791020440325625	-15.261926321129602	9.619624614340625	-1.0835872886470186	5.761220863865804	-15.0	15.0	22147
-287615.16027255636	20124.891545572536	--	-287615.16027255636	-0.02998769225893771	0.7840544304737258	-15.198380971318793	9.579149713862474	-1.0530299885222354	5.765732687776224	-15.0	15.0	22088
-285427.99828430987	21293.946801071328	--	-285427.99828430987	-0.03127732431718112	0.7846339976684277	-15.17197905587196	9.54858156743618	-1.0980924390477502	5.7738273367542154	-15.0	15.0	22163
-285571.4229852193	18417.946702944868	--	-285571.4229852193	-0.032111641319518866	0.7947207607954827	-15.18571814167195	9.532813808160293	-1.129053750051446	5.796559531798162	-15.0	15.0	22208
-287060.96865609626	16180.103312140087	--	-287060.96865609626	-0.03231102719380253	0.7869434537296796	-15.148604695203224	9.51354157596584	-1.1336320514520593	5.764267187965602	-15.0	15.0	22170
-286937.83236999245	20348.424863140775	--	-286937.83236999245	-0.03431469548506252	0.8151596359348724	-15.097695699116896	9.495759390427825	-1.1843847778201968	5.854614703282412	-15.0	15.0	22176
-284020.518356744	19478.28019462526	--	-284020.518356744	-0.035280324092975685	0.8129862569024581	-15.109371979186449	9.479319021307855	-1.219002520932702	5.819396843253578	-15.0	15.0	22115
-288713.02948367887	19617.618122954784	--	-288713.02948367887	-0.03172646067788464	0.7910003811931849	-14.819638566422046	9.464091194444144	-1.1167078886964916	5.729258260533791	-15.0	15.0	22094
-280549.9781571981	19117.62647328421	--	-280549.9781571981	-0.03188189570008631	0.7735144541371521	-12.779517064024311	11.014704863845237	-1.1181740452363071	5.6965496947911936	-15.0	15.0	22133
-281044.1991300835	19894.41990742075	--	-281044.1991300835	-0.03091900169242276	0.7686968574294878	-12.762340422992837	10.083422601054481	-1.0804837254711777	5.609682253642371	-15.0	15.0	22259
-289948.57310335455	21308.36870261284	--	-289948.57310335455	-0.02793343173649572	0.7512863898071512	-12.651752420657475	10.048438458693155	-0.9807215307857434	5.509117988473687	-15.0	15.0	22130
-284278.12787062436	16712.426538455486	--	-284278.12787062436	-0.027847561169225002	0.739571165117105	-12.584726938065582	9.683751433138456	-0.9847516328239239	5.486368507204866	-15.0	15.0	22185
-289090.55596230156	20298.308066348152	--	-289090.55596230156	-0.027466651191796344	0.7417611763462101	-12.917735063834755	9.836513472235772	-0.9832868245669592	5.473660264910557	-15.0	15.0	22168
-280499.70796377887	22205.508336239516	--	-280499.70796377887	-0.028242898329898288	0.7396881618145704	-13.039654717860548	9.75900590695971	-1.0064658044208685	5.46451263741938	-15.0	15.0	22147
-283579.5969989811	19031.39313257226	--	-283579.5969989811	-0.026764920815461758	0.7271224135509181	-13.44367510686987	9.695010562582606	-0.9753700593914798	5.399456314675361	-15.0	15.0	22067
-285871.1211483192	20521.893235657768	--	-285871.1211483192	-0.02850297117252578	0.7355940533721318	-13.410242519019832	9.601837501800553	-1.0026144119198164	5.499441624037049	-15.0	15.0	22116
-283424.67610330763	19331.732149261064	--	-283424.67610330763	-0.03064378953063905	0.7891295324171818	-20.201356211278867	9.565120918070944	-1.0341001911498477	5.546206748591843	-15.0	15.0	22104
-286828.3884479513	20154.9270751283	--	-286828.3884479513	-0.025626259560937673	0.7116742423308395	-13.386468566187768	9.572430786755868	-0.9202452192059809	5.323556898311981	-15.0	15.0	22143
-284466.56960114423	17910.278086816987	--	-284466.56960114423	-0.027300664903506543	0.7107969681322663	-12.895023573026435	9.579362396319544	-0.9851266484302731	5.338264760397378	-15.0	15.0	22165
-286726.8720045539	19300.200565788644	--	-286726.8720045539	-0.026172457194218943	0.6971388055778439	-13.73349036781499	9.499950601543876	-0.9507663061188114	5.2565485351861625	-15.0	15.0	22196
-289586.3543686137	22606.713240036777	--	-289586.3543686137	-0.02649839410376079	0.7023368057120942	-14.427766092870943	8.985978088756074	-0.9500236857669285	5.227143838826634	-15.0	15.0	22042
-289149.0675155422	21674.334730626728	--	-289149.0675155422	-0.0275564705345341	0.6903017853610137	-12.723935750198885	9.731123355025193	-1.0000409065951288	5.177472389130258	-15.0	15.0	22101
-288449.9714469058	22683.841135715476	--	-288449.9714469058	-0.028949105422038955	0.7054556208414884	-14.707463420845114	9.784553740576165	-1.0386223780955062	5.254886690440644	-15.0	15.0	22180
-286944.76739965717	18441.903921607875	--	-286944.76739965717	-0.02785473352517188	0.6962256822594194	-15.636876033454092	9.831572408826462	-1.004208975018284	5.255276816503582	-15.0	15.0	22186
-285081.3675790861	19266.054520210713	--	-285081.3675790861	-0.028831167806660542	0.6992511670128523	-17.429532403327496	9.825331221168785	-1.033562423672529	5.196841467002127	-15.0	15.0	22167
-289491.3332281212	17645.093882035213	--	-289491.3332281212	-0.028706259900213124	0.6819220455599482	-14.806282644926307	9.819413192136418	-1.038755217578792	5.125864220702797	-15.0	15.0	22113
-290427.41760847997	18382.61137530811	--	-290427.41760847997	-0.02881958241273305	0.6808100449156299	-14.841229948174615	9.813801053794071	-1.0401199961221828	5.136270777785642	-15.0	15.0	22096
-287770.08015507157	16580.467341606152	--	-287770.08015507157	-0.027287412004175633	0.6598629438077439	-14.50712174702856	9.808478513883697	-0.9944015299343322	5.018324569236501	-15.0	15.0	22159
-288484.3053958102	18554.3056944972	--	-288484.3053958102	-0.02636230246236623	0.6549242571256908	-13.558509310524366	9.746523502686289	-0.9701805111300654	4.988548270938664	-15.0	15.0	22134
-285837.09866453864	20163.35423150618	--	-285837.09866453864	-0.025717765886681787	0.6511425435811936	-14.175127899579113	9.790552120048652	-0.9396218282906136	4.959470745862807	-15.0	15.0	22120
-288978.2639988895	19050.562935317277	--	-288978.2639988895	-0.025088074646259607	0.6415695542515286	-13.270109847717865	9.786425956828232	-0.9355015317478411	4.920198145235502	-15.0	15.0	22297
-290084.66659609467	19884.798398360326	--	-290084.66659609467	-0.02424235064227748	0.6346380704590395	-12.671758844696477	9.824835881151026	-0.9026683209731792	4.861981412828942	-15.0	15.0	22060
-292454.18422776565	20028.015226590785	--	-292454.18422776565	-0.025687280939241806	0.6297486427062005	-12.82621743087091	9.034928149434494	-0.9640287846920169	4.829872726147085	-15.0	15.0	22168
-289123.1873001311	18930.245119222767	--	-289123.1873001311	-0.027243038288056954	0.6328806746854744	-10.632209936729806	9.822446245207358	-1.028326348685764	4.878306837854318	-15.0	15.0	22169
-290110.47893668665	16179.402312459624	--	-290110.47893668665	-0.025637060810457694	0.6254660210924183	-10.730342069946236	9.848610209991767	-0.9684231309356847	4.821138221619668	-15.0	15.0	22058
-290009.935491419	19721.88592365778	--	-290009.935491419	-0.025436157810839927	0.6231298703526986	-11.267758372783238	9.872200504481542	-0.9641068032223944	4.8115427196918485	-15.0	15.0	22106
-281913.46399103286	22787.295593593564	--	-281913.46399103286	-0.022160890490485897	0.6146128440852713	-10.404451885475547	9.893581305126427	-0.8387561780272604	4.789814343576065	-15.0	15.0	22161
-279922.69155334844	23795.555343585533	--	-279922.69155334844	-0.020574079660445485	0.6071853577070098	-10.358356430533455	9.883655812960331	-0.7804602322897173	4.691781923819659	-15.0	15.0	22092
-286375.38272809173	16706.05976604709	--	-286375.38272809173	-0.019961107094316425	0.6047818439693479	-11.822868890028369	9.874301444768484	-0.7632061162539375	4.6327059577732905	-15.0	15.0	22186
-287573.93964912713	19382.512347154603	--	-287573.93964912713	-0.02041966031377564	0.5889392909024975	-11.73113930056289	9.894131603958655	-0.7821974389145835	4.527355578214584	-15.0	15.0	22123
-291184.3170116137	20042.563456246797	--	-291184.3170116137	-0.019106742651922845	0.5938003674495466	-11.199054857504658	9.9121361031675	-0.7307051119118052	4.529654998669288	-15.0	15.0	22081
-289897.2480459119	19064.03726564199	--	-289897.2480459119	-0.020151672913292562	0.6114988415069426	-10.906153959567854	9.900858463632247	-0.7690802988522704	4.669447282482474	-15.0	15.0	22182
-288094.3897312844	17862.08181578717	--	-288094.3897312844	-0.01767381830175868	0.5904212635851319	-11.340125701280046	9.869477019020476	-0.6819678252635751	4.5279181395981345	-15.0	15.0	22101
-290910.3840906281	20410.88751370934	--	-290910.3840906281	-0.01587960668176222	0.5931067347756984	-11.35789889242612	8.862519293037282	-0.6049693220611453	4.570730335927816	-15.0	15.0	22146
-288501.11981511395	17716.771193349272	--	-288501.11981511395	-0.017388552266153396	0.598950107032416	-10.975887975647424	9.952019186524128	-0.6620303515038239	4.632400151559117	-15.0	15.0	22066
-287437.38140070136	17210.05892711132	--	-287437.38140070136	-0.013006134955161761	0.5750755316358591	-11.265231568686286	9.961936099303044	-0.5016944692866784	4.4735837862317105	-15.0	15.0	22112
-287856.2645123325	15488.355187650317	--	-287856.2645123325	-0.014575817958348771	0.5878579849849626	-11.725596463336375	9.971209582616419	-0.5567824881955296	4.545749502373001	-15.0	15.0	22124
-284974.0788069605	18718.220987325836	--	-284974.0788069605	-0.016695459783133058	0.6028667118504739	-11.984148605314145	13.296955717844765	-0.6381075452819464	4.599701167756832	-15.0	15.0	22124
-288991.4133492092	22342.81556005358	--	-288991.4133492092	-0.014708993286195456	0.5984786782256334	-14.366597450230799	13.485490506496674	-0.5602797113635181	4.4875228846070785	-15.0	15.0	22064
-288072.20909439883	18714.410536215673	--	-288072.20909439883	-0.01835365465761195	0.5817730387539871	-11.237774605150955	9.728394503802615	-0.7084864977808061	4.4625611416367486	-15.0	15.0	22143
-289140.44966572843	18590.01808390629	--	-289140.44966572843	-0.01868981658194526	0.5907923092376166	-11.108161594352557	10.247419984236476	-0.7129616004274484	4.493729892592253	-15.0	15.0	22085
-285050.01751797256	20510.53497760761	--	-285050.01751797256	-0.015726036101569932	0.5579833421309274	-10.992410032429307	9.349311698895049	-0.6141308721908886	4.275882709353302	-15.0	15.0	22102
-290618.23056019575	17086.68302195214	--	-290618.23056019575	-0.017898998157330138	0.5653224578260218	-11.279266862970614	9.999344823370139	-0.695727305952604	4.307204828172668	-15.0	15.0	22030
-291665.7987373607	17155.33209604829	--	-291665.7987373607	-0.017315150356426074	0.5680684173646607	-11.467576371947311	9.294002250136083	-0.6670881358537418	4.313210678849972	-15.0	15.0	22140
-290564.41957718175	18100.047399509072	--	-290564.41957718175	-0.017337522373894344	0.5759339035888229	-10.271379411288946	39.660802855877236	-0.6910446427729169	4.2787402460335064	-15.0	15.0	22037
